x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,label
0.4598742063661467,0.2791870513863346,-0.37969342,0.9999846,0.4772943609323511,0.2686413268046705,-0.35298476,0.999954,0.44627693402248436,0.2593406890989704,-0.35349828,0.9999567,0.489716692214975,0.2794408986591296,-0.20496702,0.9999393,0.4332914024672925,0.27923113424378365,-0.20962787,0.9999368,0.4770969597082933,0.30931505045328583,-0.32547995,0.9999919,0.45170533509400684,0.3119595286097886,-0.32688075,0.9999918,0.5488694878663607,0.4132365251083349,-0.118578814,0.99996376,0.39379412098729616,0.4041612641070327,-0.125541,0.9998611,0.569373977169292,0.5521684811254811,-0.053447317,0.99462306,0.3695418904488389,0.5520902944049794,-0.09253797,0.97191125,0.5565105585917909,0.6714405115256284,-0.17981769,0.986126,0.40120880336009773,0.6827168205723035,-0.23010953,0.88016397,0.505686588300526,0.6960057997945543,0.0020195108,0.99953115,0.4114209959547332,0.6985946350267704,-0.0018947183,0.9994998,0.48836277462183686,0.8989957698427796,-0.04701671,0.94703716,0.4126429289043137,0.9084965147403472,-0.083961084,0.9519623,0.48314478347946654,1.0114655793276888,0.31344485,0.76037353,0.3978400242369896,1.0448334535823538,0.19436611,0.77757007,0.472650091041764,1.0241225308122286,0.34015653,0.44671494,0.39170302922712197,1.070118489960123,0.21584213,0.41921452,idle
0.458082925666762,0.2716115379509563,-0.37591636,0.9999837,0.47719876948979667,0.25886846012706793,-0.34896162,0.9999537,0.437131169254798,0.259812342206902,-0.35187367,0.99995524,0.5005425295805305,0.27799649466570914,-0.18693994,0.9999384,0.4371858599335035,0.2775794901322258,-0.20521697,0.9999375,0.46282021958754804,0.3069089637571342,-0.3155389,0.9999918,0.45105316836808146,0.30350028969650306,-0.32050845,0.99999136,0.5483424963202814,0.4219546822722786,-0.064554274,0.99996537,0.398746151427792,0.3975459739233876,-0.12627175,0.99986154,0.5796147377721534,0.553820668174239,0.012241153,0.99474883,0.36575275891659426,0.5499750112062536,-0.09254894,0.973603,0.5510200558295673,0.6730993214676805,-0.15195255,0.986997,0.3986622527173933,0.6975602700328032,-0.22948042,0.88733727,0.4944445560465076,0.6975351646287951,0.02463194,0.99951917,0.42145627378181777,0.7040465956879871,-0.02445321,0.9994631,0.4977474922989908,0.9242468253407924,-0.0655476,0.92784595,0.41114067540360877,0.9435600096784926,-0.107087,0.932504,0.48505238029788467,1.0916822488188362,0.2856808,0.7141446,0.38577683630233733,1.0962945213745818,0.19183217,0.7260176,0.4817572383834903,1.105069610565796,0.31166518,0.4237861,0.392858300594736,1.1183856671371766,0.21448782,0.38683644,idle
0.46068743276023644,0.28326304020952514,-0.36171126,0.9999833,0.47572623815132326,0.26503130381355955,-0.33471295,0.9999544,0.4491476255922481,0.26614144946924584,-0.33880624,0.99995476,0.49795378589839895,0.27358772794595865,-0.17004943,0.99993926,0.4390546741220519,0.2811751787987536,-0.19065706,0.99993885,0.4719839747496263,0.2998118536912058,-0.2996767,0.9999918,0.44460601307742115,0.31249855929680775,-0.3053995,0.9999911,0.545316331654687,0.417325080405274,-0.048233144,0.99996716,0.40201998160018515,0.39918349106313356,-0.117493525,0.9998633,0.5672295486818542,0.5561332231376744,0.022553379,0.9948628,0.36738171134492675,0.5589147521757185,-0.085008375,0.9749984,0.5448652529084806,0.6711903605441168,-0.14857927,0.9877833,0.39119639303492226,0.6927094247589369,-0.22709504,0.89359766,0.5025519270864549,0.7031550293971246,0.026881117,0.9995015,0.4209392404107717,0.6969528950400897,-0.026655803,0.9994224,0.4941351517692999,0.9403497817226941,-0.07396223,0.90970206,0.4186815192739709,0.955765888070354,-0.10953055,0.9137484,0.48652766670596076,1.1043101914900582,0.26374283,0.6708025,0.39129810001578885,1.0939353428826062,0.18135497,0.67814785,0.4761207388940176,1.1202272863847922,0.2883053,0.4013291,0.38975224265523534,1.1137035898458942,0.20362243,0.35766667,idle
0.47119125783895754,0.27915825932527655,-0.32320997,0.9999831,0.4808423366435858,0.2589409051334769,-0.2965594,0.9999553,0.45401249134368393,0.25495144024009714,-0.30066878,0.99995476,0.48490118698999557,0.2830112627432208,-0.13588074,0.9999404,0.43450248984050316,0.27011206897636403,-0.15578257,0.9999405,0.4673959233426294,0.3036241858666113,-0.2624126,0.9999917,0.4499760766749848,0.30726049498661884,-0.26802036,0.9999908,0.5379954198875722,0.4183945781176991,-0.024982806,0.99996877,0.38780389443198177,0.4106442622034132,-0.08994371,0.9998649,0.5713742363027151,0.5682444336595925,0.035977513,0.99498165,0.36369250882127474,0.5525859263020041,-0.06979661,0.9763054,0.5446172787591511,0.6730139929647857,-0.13877763,0.98855036,0.40275867255294906,0.688048200869127,-0.22106466,0.9003936,0.49438657468358826,0.7061157293317505,0.026321724,0.9994931,0.41747276117659743,0.7064828801054995,-0.026077244,0.9993963,0.5044850815046366,0.9429684056756138,-0.08832808,0.8969059,0.4227872370012399,0.9594165516736035,-0.11347357,0.8981654,0.481827943607032,1.1150027276177172,0.23480245,0.63126296,0.39391495361521583,1.1090732961445102,0.15562779,0.6356598,0.47666331797781114,1.1302881580372186,0.2580747,0.38138273,0.4003560238486073,1.1380903185269058,0.17532659,0.33090138,idle
0.4569992905113195,0.2865992317325714,-0.33514073,0.99998254,0.4812031963186394,0.2554920754624796,-0.3103438,0.99995536,0.451132759955191,0.262857396093155,-0.31682345,0.99995387,0.49163163780807223,0.27399333064982595,-0.14705333,0.99994063,0.4302625842180481,0.27246370085014004,-0.1658745,0.9999404,0.478941102610764,0.30769109437900716,-0.26460677,0.9999915,0.4576204551012781,0.3101529454865771,-0.27338272,0.9999903,0.5371801934170243,0.4227052322235992,-0.052713763,0.9999697,0.3921211569963777,0.4002031767402595,-0.09758277,0.999862,0.5697859481074649,0.5596911216615987,0.013617772,0.99511415,0.37229441012120157,0.5504898935981927,-0.07124023,0.97723067,0.5566184153342013,0.6726939095658017,-0.14577948,0.98918766,0.39612035026765907,0.6943737627867043,-0.21708314,0.9049035,0.5043182864939956,0.7097397925232287,0.023697382,0.999435,0.42356444039655605,0.7023710168391659,-0.023502503,0.9992993,0.5002490660179575,0.9495308518871871,-0.09016364,0.88408023,0.4153203363727235,0.956726952782236,-0.11294965,0.88230956,0.4874722187735438,1.1050584791100766,0.23912895,0.5980803,0.3923879034259208,1.1052542030521704,0.16487196,0.59976184,0.47834358182490433,1.1244798917546452,0.26301277,0.3649655,0.4009705174335345,1.1343437677741097,0.18533063,0.30982444,idle
0.46258196693046266,0.28453890233028817,-0.3209227,0.9999828,0.4841845275073,0.26451719535969254,-0.2939197,0.9999571,0.4563808765105789,0.2662358889342821,-0.29793137,0.9999552,0.4912828878626327,0.2820629001800348,-0.13393815,0.9999428,0.43065108768317034,0.2739535849455843,-0.15226507,0.99994266,0.4732747752103168,0.30784887419601953,-0.25961998,0.99999154,0.44131307268748876,0.3171549320886736,-0.2652522,0.99999017,0.548964529781098,0.4085014246177455,-0.028197587,0.9999706,0.3943157845581132,0.41062541655692114,-0.08299536,0.99986076,0.5692176187278113,0.5549977304915095,0.041656047,0.99520135,0.36346837005639304,0.5521138997745418,-0.06163038,0.978051,0.5478760402662511,0.6783502647156846,-0.11673565,0.9897917,0.39652299135154084,0.685170624506988,-0.21339369,0.909144,0.4923348715506855,0.7111838295592803,0.023417858,0.9994091,0.412504172558668,0.6962571493066805,-0.023192799,0.9992603,0.4944993659357548,0.9364599165205656,-0.08980913,0.87562454,0.4185435113631279,0.9576583523275535,-0.11838827,0.8719781,0.49074337004422963,1.1137115204061998,0.23271163,0.57046735,0.389353178166098,1.1175082051219836,0.1526053,0.56782347,0.4813251925602727,1.1364418688851543,0.2562187,0.35384363,0.39240598687668865,1.131547693384856,0.17285366,0.29003087,idle
0.4609040549121821,0.2864688210737834,-0.33431694,0.999983,0.4779159127098215,0.2694075428667705,-0.30741006,0.99995846,0.4540195141102595,0.2607713039868175,-0.3105419,0.99995637,0.4807007555920808,0.28105557594319375,-0.1487777,0.99994445,0.4379773802645746,0.2718957792362819,-0.16457488,0.9999446,0.4763216840086223,0.30120774829119085,-0.27454245,0.99999154,0.45209241808021833,0.30201261320642486,-0.2791195,0.9999901,0.5398455786908246,0.41594726339826743,-0.041921504,0.9999711,0.3927877691110951,0.3973245508494024,-0.088769004,0.99986064,0.5662823502459923,0.5604284052580515,0.034122363,0.99526614,0.3629334296003746,0.5500640486201894,-0.06282294,0.9788357,0.5487645412430986,0.670956296608748,-0.119359836,0.9902923,0.39487761292947643,0.6838302387534518,-0.2148513,0.9134131,0.49761688663898945,0.7126037978895885,0.0221684,0.9993721,0.4162239580618458,0.6965892129856714,-0.021948135,0.99921626,0.4915508788038048,0.9456799284979921,-0.093508005,0.8676622,0.4135274992370109,0.956398305601776,-0.11547277,0.8622629,0.484881485506298,1.10093498331754,0.24139896,0.5461295,0.3864681254834309,1.1031875538113987,0.1572819,0.54286104,0.47861771773051565,1.1337289630610388,0.26640874,0.3454976,0.3870253434814243,1.1315366040041765,0.17781964,0.27384079,idle
0.46001212975821765,0.28003650779157396,-0.33904296,0.99998367,0.4828640985340163,0.2732857040343629,-0.31217712,0.9999604,0.4470858805724357,0.27142974067739806,-0.31473407,0.9999583,0.49637401467875647,0.28576072255104695,-0.15339354,0.999947,0.43886378446062774,0.2775271996385305,-0.16717824,0.9999472,0.47875852946428266,0.3017570702134661,-0.2795258,0.9999917,0.45600992806604534,0.3054543432193016,-0.28344816,0.9999902,0.5508365910904865,0.4112814974914728,-0.044328127,0.9999718,0.3946412451273802,0.4085320872142636,-0.08699981,0.9998625,0.5644232907635047,0.5633879872807791,0.03734507,0.9952887,0.3675095894210911,0.5523666782374937,-0.06064544,0.97944206,0.5576935685195156,0.666586106727964,-0.11193379,0.99069786,0.3892608857145637,0.6872860491379619,-0.21525852,0.91677314,0.5095903681154179,0.6978589098329586,0.021442067,0.99934,0.4074034637492117,0.705791353335181,-0.021233825,0.9991825,0.49370770689944377,0.9354323978691192,-0.094163276,0.8621461,0.41727054973821254,0.9527214706248324,-0.116062984,0.8560999,0.49171458578502675,1.1014772202579932,0.24080746,0.5281506,0.3895900921007122,1.1115898981887053,0.1579065,0.5233685,0.48399729726517654,1.1140594798848371,0.2658846,0.34216896,0.3884266498827128,1.1226883895825028,0.17862079,0.2614431,idle
0.471189563702181,0.28031289356888295,-0.350146,0.9999842,0.46897628171874206,0.26724243330360453,-0.32283336,0.9999622,0.45601962941270946,0.266672454867099,-0.32509798,0.9999598,0.5002693872316192,0.2787852563721031,-0.15814409,0.9999494,0.4359573034839872,0.2743135346169825,-0.17217307,0.99994916,0.4696806573060637,0.3112305052331161,-0.288713,0.99999195,0.45679538126829955,0.30593308318498386,-0.2924555,0.99999034,0.5296937438533432,0.4135641979613033,-0.04966611,0.99997276,0.38525035341793085,0.4032767978485011,-0.09079145,0.99986386,0.5639752966570954,0.557193955025082,0.03259276,0.99534047,0.36687407276827466,0.5674052590274398,-0.062415265,0.97979254,0.5391726970327916,0.6778316717361318,-0.117591046,0.9910774,0.39901829842884323,0.6905548784936617,-0.21634953,0.91887337,0.4995588168833321,0.7044716408144267,0.020871364,0.9992838,0.41626593111150817,0.7118983538668946,-0.02066542,0.9991189,0.5001571678731833,0.9375060155421879,-0.09024034,0.85885924,0.4181780961163513,0.9595011303158886,-0.11476402,0.8521338,0.4943637603435296,1.0853266327650277,0.24533077,0.5168788,0.3989860521387343,1.104116208033403,0.16135831,0.51229036,0.48250203653071483,1.110980881456496,0.27245575,0.34295726,0.3992645157934628,1.1322617151185594,0.18250664,0.25426936,idle
0.46980208216852415,0.2826697253906846,-0.34359357,0.9999845,0.4832022292811073,0.26532125233928355,-0.3160889,0.9999634,0.45099242377965937,0.2676003182895497,-0.31840378,0.9999607,0.48819180993090544,0.27549322738721227,-0.15330063,0.9999509,0.4255194932055836,0.28013036423444826,-0.16728719,0.99995065,0.47935698585855185,0.2986550992622412,-0.28285348,0.999992,0.45486448754554454,0.30126259131448974,-0.2866184,0.99999034,0.5408073555632604,0.4123893039417743,-0.042062648,0.9999736,0.395739350281612,0.39999553290520523,-0.087305404,0.99986583,0.5651217223894349,0.5477694387290055,0.03863806,0.99531263,0.3568589935529603,0.5536964515110445,-0.06239125,0.98040706,0.5491539596900383,0.6712373625160735,-0.11782906,0.9914056,0.3928499023094992,0.6784410220310646,-0.22238679,0.9223257,0.49970034049083656,0.7109539520773391,0.020925714,0.999274,0.41812245904518064,0.704122463163013,-0.020696003,0.9991079,0.48544288735793345,0.9440397381750295,-0.08958532,0.8537392,0.4128493187633259,0.9574297275577301,-0.11489838,0.8467113,0.4911454446446604,1.1109701025996506,0.24350849,0.50055873,0.3983346849100576,1.1078646748853376,0.15915422,0.4941067,0.4801027791183903,1.111022101858609,0.2686147,0.3362552,0.39074116710266316,1.1315884945393233,0.17978235,0.24224477,idle
